N03_001,N03_002,N03_003,N03_004,N03_005,N03_007,geometry
東京都,,,千代田区,,13101,"POLYGON ((388986.35056011315 3951779.350860709, 388979.00650603074 3951714.8856942337, 388985.5566739939 3951714.0643185885, 388989.1947215423 3951713.5870829043, 389024.4788056808 3951709.1404579235, 389027.0638880542 3951708.830262625, 389031.68185728206 3951708.248834478, 389057.4042707047 3951705.000221544, 389053.029058828 3951692.790061659, 389045.0350778188 3951670.5800981834, 389011.38886526023 3951576.767129263, 389019.96084856667 3951572.8082455117, 389045.4264387826 3951561.0887507508, 389063.8703058372 3951552.5693095187, 389108.08004511485 3951532.2028241693, 389129.3730932268 3951522.4145781393, 389138.29519752844 3951518.2975756237, 389139.81935082626 3951517.6009617797, 389146.5664899187 3951514.496549101, 389150.3160003795 3951512.785730782, 389175.98462612124 3951500.9441694524, 389176.3323707811 3951500.784854578, 389185.27879299776 3951496.6336515644, 389208.72120951174 3951485.8333528335, 389217.39267890056 3951481.842474718, 389231.1880514326 3951475.476044393, 389232.3377038146 3951474.969045651, 389244.00929733046 3951469.584602984, 389251.3316319896 3951466.196207171, 389279.39762795396 3951453.273734719, 389291.7178447146 3951447.573427673, 389323.907958711 3951432.750748895, 389345.7723663985 3951430.444437878, 389351.2693588656 3951429.852341187, 389485.7689390796 3951415.6361184726, 389511.6490220566 3951412.910507032, 389541.3711972698 3951409.767442277, 389547.04418148677 3951409.173167897, 389550.45862481423 3951408.8218639437, 389635.18155662913 3951399.8493852313, 389643.4652090833 3951399.0068537816, 389662.74418071593 3951396.980394188, 389661.82055212086 3951391.4142041905, 389660.2968463257 3951382.0346709765, 389657.73785687645 3951366.412749082, 389656.74185051984 3951360.301773153, 389656.73938657076 3951360.2928180955, 389634.23037059634 3951222.3354113083, 389633.03303294466 3951215.047597793, 389621.9888191307 3951147.514940571, 389630.9240133781 3951146.479493217, 389641.6927033968 3951145.267297421, 389652.05923782004 3951144.090063202, 389688.1288393406 3951139.9442553692, 389731.1270125706 3951135.0659417934, 389738.2808659807 3951134.237534428, 389777.9642214004 3951129.7084417115, 389782.00545505184 3951129.2574887117, 389785.2189636022 3951128.8788204943, 389828.94438940426 3951123.868046626, 389832.6844538038 3951123.4519139733, 389836.499191829 3951123.0007999777, 389864.4613327883 3951119.8186736563, 389863.58453903464 3951109.8765345495, 389863.14177041774 3951104.6441584383, 389861.4420561023 3951085.127736082, 389859.68575590133 3951065.12046689, 389858.9498502256 3951056.4117223164, 389855.37534455233 3951015.4714323534, 389854.96752358275 3951010.978110598, 389853.99610204675 3950999.5579511384, 389853.8498877556 3950997.8957523494, 389853.26741346193 3950991.4318549708, 389852.06435476907 3950977.5179958483, 389851.2120746822 3950961.505129258, 389851.01526524813 3950957.74779064, 389850.8883071109 3950955.653597601, 389849.940296312 3950937.9779068814, 389808.75795450644 3950943.418702772, 389808.02502023353 3950934.953869181, 389807.61181839474 3950930.028860262, 389807.2008975554 3950925.2877518684, 389803.6116132023 3950883.1773087666, 389803.139517497 3950877.575556156, 389800.6151721716 3950848.2702319184, 389799.1092664631 3950830.4785514944, 389799.0819782854 3950830.2630122313, 389811.95688489976 3950816.48336423, 389815.9266405913 3950812.2425893033, 389847.580305612 3950778.3239662233, 389853.60944963124 3950771.8700533453, 389850.7870596178 3950769.3475749786, 389808.5909741657 3950731.5366122006, 389805.87059757614 3950729.1058447124, 389801.8029562667 3950725.4585362403, 389730.1695253798 3950661.295992823, 389726.89255645283 3950658.471352054, 389716.77895086305 3950649.722168665, 389708.39320120664 3950642.492641412, 389647.3326650407 3950589.755702308, 389643.6223238865 3950586.535779737, 389639.3026019206 3950582.829660811, 389637.523918245 3950581.2795981397, 389616.3309133814 3950601.3262329344, 389613.94287675776 3950599.29208611, 389601.7480558255 3950588.934827995, 389597.78469710087 3950585.564202466, 389507.8435482362 3950509.2132582, 389500.9331161109 3950503.3207408553, 389492.95535302116 3950496.5480407304, 389407.9403411736 3950450.213046384, 389400.3593107073 3950447.040405924, 389390.9591096571 3950443.120758481, 389381.74048140936 3950439.2699687732, 389381.71811053506 3950439.261261647, 389314.51740872423 3950411.193310499, 389309.1604692243 3950408.949401461, 389303.29775834724 3950406.525982382, 389260.3390977894 3950388.5722533003, 389253.7673352895 3950385.664933848, 389188.115563411 3950356.5003219694, 389183.616082138 3950354.492620681, 389171.710231232 3950349.217328978, 389161.90160668164 3950344.8503995943, 389161.5581465985 3950344.6967138983, 389157.50364036433 3950342.8924744655, 389152.9532557627 3950340.8534742068, 389118.9033782206 3950325.7475497266, 389060.9239786456 3950302.898219858, 389056.93210294977 3950301.315111649, 388943.1723396477 3950256.4826974752, 388930.9199994019 3950251.674757431, 388930.7181399182 3950251.5843178257, 388918.86910572473 3950246.925329189, 388877.6650464877 3950230.6774895675, 388805.2453930036 3950205.2060855203, 388800.2961305509 3950203.4800957143, 388746.16000198433 3950184.436420785, 388536.15239772876 3950113.6938279, 388601.03809238656 3950034.6132187992, 388629.8384224858 3949994.188856636, 388674.4002570011 3949920.602603195, 388716.4025638596 3949833.978255272, 388740.9221047282 3949752.319348033, 388740.94713223743 3949752.2581316885, 388757.8406442258 3949696.024762331, 388781.48055433604 3949653.4495895207, 388753.4153320951 3949562.760541812, 388738.9554972506 3949522.8426668583, 388724.65008116944 3949483.3403256857, 388655.67886365054 3949339.791003655, 388585.8524752094 3949210.930505135, 388478.1893931776 3949012.285074138, 388424.4662910425 3948917.460609932, 388390.199948955 3948856.9723798465, 388388.68242070405 3948854.293619824, 388304.855841672 3948706.3277551057, 388302.7417483801 3948702.603292784, 388277.9069625243 3948659.131553083, 388262.84459548997 3948632.7626059223, 388246.73467346077 3948604.5643406855, 388212.58272743685 3948544.786386931, 388160.65636015945 3948453.890161398, 388158.0115670657 3948449.262078582, 388146.84635964135 3948434.455793648, 388135.7485177071 3948425.308328602, 388125.3932400157 3948418.0718079465, 388119.1793254393 3948415.1758525674, 388111.034591448 3948411.36303355, 388095.15467417217 3948405.3820795887, 388081.18674241554 3948401.2682944816, 388050.47046735836 3948392.1438392773, 388019.98338818894 3948383.786597496, 387990.89064445405 3948375.8129192516, 387896.0737164462 3948349.4112668345, 387884.9755986914 3948346.1433051294, 387876.08658976626 3948342.8091127807, 387867.56187351776 3948338.990653261, 387859.542829416 3948334.816157572, 387851.25969880907 3948329.455115835, 387844.1022060933 3948323.730548261, 387836.9461212024 3948317.2860029354, 387831.8208518806 3948311.7673269324, 387828.0883691908 3948306.482014913, 387823.43901357095 3948298.9377746442, 387818.65717312566 3948290.335339232, 387815.4099328393 3948283.8144213045, 387814.7748979459 3948282.5420273356, 387806.2248351148 3948263.974967831, 387787.6741002924 3948225.0983145656, 387787.16272678704 3948224.0270644682, 387777.70677246584 3948204.2183207176, 387746.07643942855 3948137.519048054, 387729.9660201422 3948103.7230054713, 387717.0346185664 3948076.5986078354, 387685.9277798259 3948011.0430876985, 387672.2004105921 3947981.718320579, 387665.57698763465 3947967.088075058, 387653.9626967951 3947937.1982717765, 387647.4410586428 3947920.197078283, 387642.0523495409 3947900.8924928904, 387598.4705931494 3947910.5458245263, 387588.28757476975 3947914.526260461, 387584.08399793523 3947916.181411184, 387499.03331739013 3947949.4001914794, 387495.10526724183 3947950.9289838313, 387491.05128951697 3947952.5213838825, 387468.83202096564 3947961.2156250314, 387380.8298853331 3947999.4929426247, 387367.0517954549 3948005.522047088, 387260.6692504474 3948051.7988808956, 387129.8595969968 3948093.0871756813, 387064.41511348734 3948107.661153928, 387052.1794353896 3948110.4050239217, 387037.20986571605 3948113.738430393, 386973.3949960761 3948128.0154919983, 386877.6281843298 3948156.5674749, 386871.5658419584 3948158.36953765, 386871.24767557904 3948158.463554248, 386867.78312826774 3948159.4960684297, 386827.45736353804 3948160.0092770658, 386802.7345405298 3948155.67172155, 386798.2490610961 3948154.896262538, 386790.93616340146 3948147.3778989697, 386774.4775150017 3948130.485511513, 386768.03249589703 3948123.9114861083, 386766.60459962615 3948122.4195121913, 386704.64167573274 3948058.8355655503, 386702.19902317977 3948056.5859766467, 386670.6463869504 3948027.405366778, 386658.4403628198 3948026.5756266383, 386656.0866876886 3948027.3451231783, 386641.4626254075 3948032.09187586, 386617.7028216969 3948059.9437847584, 386597.65644372243 3948077.271466021, 386596.82111358 3948100.42451785, 386595.8743611486 3948126.8141930746, 386578.6333115724 3948127.495826913, 386567.31307876034 3948123.1108717807, 386529.7680313459 3948128.8289722106, 386519.5387082793 3948131.1782298614, 386507.5302170813 3948133.9499092954, 386452.59825580195 3948146.5773577085, 386449.84008500056 3948147.1982094767, 386446.19686333515 3948182.866920755, 386438.64524791203 3948184.1656875657, 386430.1452183674 3948186.0302531756, 386419.28677607677 3948188.387665913, 386340.90350136015 3948205.5679231235, 386297.8026567056 3948213.2677983306, 386295.351684428 3948214.3155323174, 386279.2226114435 3948221.3329142574, 386271.2584610959 3948225.810184349, 386257.2038033169 3948233.7244983003, 386254.0415507398 3948236.1684788084, 386232.4036015939 3948252.808847608, 386201.3037533749 3948276.780064734, 386200.80608456186 3948277.156293195, 386174.7420249631 3948297.643128221, 386124.1591870297 3948339.5218961034, 386119.580883248 3948343.321391596, 386119.26489291363 3948343.584251466, 386114.6539688399 3948347.409127974, 386102.3909754572 3948355.8554267082, 386094.1662661725 3948361.507569145, 386085.10123873624 3948368.372804711, 386051.3333621287 3948393.98189507, 385986.6117769566 3948443.0375394872, 385971.6702502642 3948454.353780692, 385960.86388548993 3948462.565612075, 385920.8324720918 3948495.8051824057, 385913.04990963347 3948502.592246077, 385905.46650614653 3948509.252735163, 385886.6928551254 3948525.6723117046, 385885.7730859766 3948526.4546762602, 385878.8254016897 3948543.4919269755, 385871.80342476367 3948560.592262245, 385859.6628932342 3948590.3308705394, 385858.32500354043 3948597.6817761655, 385854.16928571125 3948620.6618545805, 385850.5284675266 3948635.007311151, 385850.52850598167 3948635.0103059234, 385846.1031938021 3948652.444078835, 385837.9297032038 3948673.842680965, 385834.7101595024 3948681.58750556, 385832.9300967108 3948685.8628602335, 385820.5244761336 3948720.3503246307, 385811.9509172812 3948739.9360836176, 385803.3825425872 3948754.0670823813, 385781.51875140093 3948790.156226901, 385750.93490839447 3948844.168113341, 385740.9486556609 3948890.8274335875, 385725.0961398828 3948971.8294428266, 385721.92573268036 3948979.4507711586, 385721.0242439705 3948981.650123996, 385716.805614632 3948991.8424427677, 385708.075189426 3949012.971575178, 385707.97861976095 3949013.2186504304, 385705.3193772976 3949019.601139755, 385698.6630831162 3949035.6794465943, 385693.68891808076 3949047.7314589126, 385691.51826286817 3949052.936410956, 385685.78770883736 3949066.78411039, 385659.87042221567 3949061.3548051855, 385606.1620016342 3949055.1438924726, 385554.787672983 3949050.8740218924, 385528.4189806599 3949051.337603951, 385499.81018371973 3949053.615965469, 385473.51263165515 3949055.6807075, 385450.5369928994 3949059.9824471897, 385435.4740840579 3949063.6586374543, 385419.59952257865 3949070.7662453232, 385396.7831899028 3949091.244736345, 385380.8634128304 3949110.4010787434, 385375.2484539447 3949119.521196533, 385374.9356975013 3949120.030986581, 385373.67196000135 3949122.0810715538, 385361.70483693894 3949143.590126381, 385354.8934618602 3949163.245629858, 385347.19334440085 3949185.9018834583, 385342.15422646643 3949212.345670655, 385341.0234500249 3949218.2458517337, 385328.7215855486 3949248.9119372997, 385313.4198305471 3949265.2570966803, 385298.430082306 3949278.4849521476, 385287.145687269 3949288.552923422, 385256.1252918651 3949316.197562001, 385240.2916233208 3949330.331006181, 385237.7813993948 3949332.582138868, 385231.09503121243 3949338.5231261817, 385222.7438590343 3949345.995679241, 385220.751191705 3949349.3195403535, 385212.08766110626 3949363.79109635, 385185.82863177586 3949417.47153803, 385170.21479794 3949456.3159426367, 385168.460639345 3949460.6531319246, 385146.523830095 3949518.003769563, 385133.9105524464 3949559.4599633873, 385131.09223394544 3949568.7410265473, 385131.09227265493 3949568.7440213333, 385130.1250656544 3949571.9277415513, 385123.2314981176 3949592.9707869915, 385117.2625861694 3949623.2475212016, 385109.50353268464 3949670.6805979456, 385105.1053263129 3949699.950596989, 385098.50637407106 3949716.5224655783, 385096.7526949514 3949720.8896205933, 385092.7238897338 3949743.591651675, 385092.1401825733 3949747.0192489335, 385088.43693938834 3949767.8371504485, 385086.2356617166 3949780.3464846094, 385083.30685714725 3949796.869800469, 385082.32666091074 3949814.386422833, 385086.5557008637 3949832.327348696, 385090.74636760715 3949841.3948804103, 385097.5993879074 3949856.1907868595, 385100.20819108456 3949873.1971764998, 385106.134041219 3949899.9002045635, 385107.13274293405 3949914.863669952, 385107.46990098886 3949919.6044929326, 385108.4381207624 3949934.1986027276, 385109.09011070715 3949943.773613111, 385118.60498888773 3949971.9703712896, 385145.28938396485 3950035.012880432, 385154.5221235785 3950072.457961456, 385157.6419515569 3950097.6860068114, 385162.6155424514 3950118.7616058053, 385172.8507532371 3950138.504868655, 385178.65082055907 3950155.5020991554, 385181.2278770132 3950170.0754262325, 385186.1629848761 3950193.985842058, 385193.7159422681 3950212.3775288747, 385199.4148087774 3950221.5486465152, 385212.36035638314 3950240.8571171868, 385230.52808798244 3950259.697445236, 385238.1378593417 3950264.961137192, 385276.3423749163 3950283.8815690605, 385295.3943184281 3950293.3119865893, 385317.7756135031 3950307.5056642443, 385318.7131364599 3950308.1102567534, 385343.1722738262 3950323.602418446, 385370.8987176387 3950346.6032431815, 385390.9647788665 3950362.7848790465, 385391.29809277947 3950363.0514852675, 385451.0961103349 3950411.2680054004, 385458.33647867513 3950417.122271486, 385485.0876367482 3950436.89978088, 385539.1637686691 3950470.284252699, 385567.46722457715 3950487.5775559573, 385567.4718778402 3950487.580491288, 385572.35691236955 3950490.5647616447, 385608.26243005303 3950512.567469023, 385620.19644864555 3950519.871487451, 385641.5053636803 3950532.909486767, 385647.43532631383 3950536.560938411, 385648.54959109327 3950537.2253024117, 385660.3075317665 3950544.4386744834, 385700.92467578343 3950578.8917956576, 385726.54081626324 3950604.3233649908, 385778.25900879025 3950657.7710401937, 385798.8237851769 3950681.4498464083, 385802.58965891704 3950690.8000399345, 385838.5860536685 3950737.7010357156, 385897.726863584 3950818.9388280134, 385917.36297878495 3950852.5220834413, 385917.6200811346 3950852.9804968573, 385941.57334130007 3950893.9041233812, 385942.4987208747 3950895.495265402, 386000.71347986086 3950995.0830609156, 386135.42434583756 3951200.8671763344, 386136.63213300006 3951202.885591432, 386150.603576049 3951226.0329816043, 386156.30112728965 3951234.0343087288, 386156.6441176604 3951234.516588177, 386192.198857141 3951284.4507827065, 386252.2454975687 3951368.392628035, 386262.4172609687 3951379.4489114317, 386272.434474517 3951390.352207334, 386281.34794756165 3951402.872779855, 386281.35037659225 3951402.8787392895, 386282.3913283125 3951404.338528017, 386298.38976468134 3951426.813644159, 386322.1681084477 3951460.1907100254, 386335.2029638806 3951479.0058854828, 386346.85606363113 3951495.8669874324, 386382.4955249868 3951542.867545931, 386347.21924721927 3951579.280096077, 386343.8706486266 3951582.7439893903, 386358.0685856112 3951598.185171457, 386364.6702947221 3951605.342588534, 386374.71262986585 3951616.215715153, 386384.3468027635 3951626.661313474, 386400.0880070262 3951640.7277337834, 386400.72446030006 3951641.3052227446, 386414.58060307143 3951655.549648339, 386416.1852692117 3951657.2241131025, 386425.6209382116 3951658.0279758545, 386434.9126079473 3951649.496000811, 386440.0062511753 3951650.787056222, 386444.3130808178 3951653.4134143824, 386461.36253815074 3951663.888304002, 386463.0089124716 3951664.8836493264, 386472.1551586812 3951670.4983312143, 386474.9919620075 3951672.250130092, 386487.45611690695 3951679.8862632504, 386487.53317581 3951679.947180459, 386499.41402961616 3951687.222034899, 386515.6796594304 3951699.644868567, 386521.7251494982 3951704.2548745717, 386542.9458567929 3951722.473069295, 386553.416333483 3951731.4300481454, 386554.1020770521 3951732.006917883, 386555.5509167965 3951733.2517460645, 386597.2722470427 3951744.8597928043, 386619.13792588585 3951750.6521105557, 386619.4360091472 3951750.3704107483, 386624.69800793723 3951745.0952409045, 386737.55954218854 3951747.5378259877, 386832.178588375 3951742.448800959, 386891.70720448403 3951731.3364478066, 386916.55535239296 3951717.905636623, 386916.89451314823 3951717.7223786865, 386945.7769313679 3951702.113535887, 386964.32989912387 3951696.4225540743, 386989.7180307495 3951688.6117344378, 387172.35867842345 3951669.4332231437, 387288.8702125228 3951652.4227702385, 387397.33844204736 3951623.404918069, 387422.18808227574 3951616.7725523612, 387448.4412359919 3951609.749727316, 387566.062950475 3951577.1679983228, 387604.4370599457 3951574.555409773, 387668.7354586179 3951570.1739969775, 387669.07906753337 3951570.14768568, 387682.6908224666 3951569.2209465806, 387878.4812673578 3951564.127551955, 387937.0425701599 3951557.8416599687, 387983.8880619265 3951543.1368484804, 388022.384184352 3951520.3105050633, 388081.4724263631 3951450.293313236, 388130.3766629884 3951415.5950657395, 388143.73666930315 3951410.6816615714, 388229.85599760263 3951379.0903517916, 388232.9056550108 3951378.105476883, 388232.93250335613 3951378.0961532947, 388326.41460132296 3951347.892248278, 388361.6131590839 3951336.5411886503, 388379.50113763934 3951345.8067287486, 388379.95607173245 3951346.0479523307, 388394.30238660326 3951353.4791281614, 388397.71766712226 3951355.2542129057, 388410.2917663405 3951361.7523117918, 388420.2398939579 3951366.906161734, 388420.5895487365 3951367.0866973866, 388436.8920475328 3951375.531825231, 388436.9074505665 3951375.540617464, 388460.76569880795 3951387.89651614, 388476.5451879358 3951383.384883177, 388479.19965096004 3951382.6120604873, 388481.0275489824 3951382.095337793, 388494.3020021502 3951378.2927812673, 388501.11962930084 3951374.7342649316, 388501.13715903275 3951374.7250591503, 388566.2720181984 3951340.719127468, 388571.0943798494 3951352.4915929427, 388575.86510248063 3951364.079891277, 388579.83465592406 3951373.737438877, 388579.8371209732 3951373.746393663, 388586.26175220474 3951389.372608132, 388522.9620049763 3951448.7464634376, 388514.66333554033 3951456.523104607, 388530.2885763857 3951481.8120310744, 388492.8483067056 3951504.7148269373, 388479.3614563302 3951487.56635555, 388470.4295601143 3951498.9258679235, 388466.2486200162 3951504.217271078, 388437.2031373331 3951541.0976262554, 388422.9282102522 3951553.2369573554, 388422.58452693064 3951553.5311480695, 388398.80383508373 3951573.7511939537, 388412.0526661924 3951609.9773468543, 388413.90177240985 3951615.0702081267, 388423.6942444403 3951641.8583119353, 388424.05398204084 3951642.8422221085, 388433.65799431194 3951669.1180766523, 388530.45112509665 3951662.78762487, 388533.70949292864 3951678.061725402, 388553.59545598854 3951678.3668211186, 388552.9318828756 3951701.6094516693, 388552.5338879016 3951716.005024702, 388551.85182252387 3951739.7416599565, 388551.7095470809 3951744.3967185547, 388551.3093294377 3951758.6073922436, 388565.0443691847 3951757.510608666, 388579.8338181878 3951756.369555216, 388585.6090452523 3951755.896289283, 388589.6026798994 3951755.6003541187, 388613.7828067843 3951753.6640714887, 388617.172384538 3951753.4056778336, 388641.5289505761 3951751.497099617, 388644.96863666817 3951751.208135883, 388648.6348487964 3951750.915334675, 388666.4878383152 3951749.520134048, 388687.9823602983 3951747.833492406, 388698.52832715184 3951746.992769539, 388717.10930666875 3951745.527643905, 388724.12224616343 3951779.582714866, 388725.4072435638 3951785.852843036, 388726.1549861597 3951789.4184575253, 388735.84340872744 3951836.474294229, 388737.4081545059 3951873.1250679693, 388737.81362164085 3951881.409145679, 388738.3265379957 3951892.188353628, 388741.03418159945 3951947.6528853755, 388741.2306946451 3951951.2552493373, 388741.40645765705 3951955.259679154, 388741.91008194024 3951965.3914782335, 388748.20976031147 3951964.633850475, 388759.70251373306 3951963.226654847, 388762.94038679457 3951962.8472986314, 388768.68808283814 3951962.1586127765, 388845.90853493445 3951952.8106505135, 388851.05277892307 3951952.191584725, 388854.9922546672 3951951.710517093, 388893.31487674604 3951947.071434558, 388967.64957265364 3951938.0983329434, 388971.41357502306 3951937.6504622726, 388990.9133899304 3951935.2809393606, 389003.9637701943 3951933.699614731, 389003.6237312147 3951930.622765542, 389002.9754735107 3951925.0530733704, 389002.3265601488 3951919.3296339884, 388995.63667463965 3951860.7108482393, 388994.64883005066 3951852.0942549156, 388987.25020847656 3951787.0130751194, 388986.7453391515 3951782.7669284027, 388986.35056011315 3951779.350860709))"
